review_id,app,text,rating,label,language,thumbs_up,date,source
8703345d-6d4a-4724-b473-03f6fba70cf1,Touch n Go eWallet,"acc saya telah di gantung dgn sebab yg tak munasabah alasan nya transaksi ilegal.Padahal saya dh cuba apply, untuk recovery acc saya tapi dah lebih 5 bulan tetap tak di sahkan, untuk pihak tng tolong periksa email aduan,bukan hanya saya sahaja yg terkena dgn masalah sistem kamu.Tapi dh ramai,saya harap itu semua dapat di baik pulih dgn segera,saya mohon kerana acc tng yg saya guna dpat memberikan pemasukan kepada saya walau tak seberapa sekian terima khasih",1,negative,ms,2,2026-06-09 02:09:14,Google Play
863b6084-bb1c-4cbe-bd88-45b39cb14ab1,Touch n Go eWallet,tolonglah time xda cash .harap duit dlm tng saja. masa 2 pulak akaun secure ntah ap lh......x bleh guna sma sekali......rasa mcm nak memaki smpi nenek moyang tng.....geram nya ak.....,1,negative,ms,1,2026-06-09 00:50:14,Google Play
67e248ae-ce9e-46dd-b356-513d6c2cbbaa,Touch n Go eWallet,saya bgi 1 bintang dulu tolong saya sat ..saya tersilap bubuh ic lepas tu tertekan MCM mana nak padam akaun tu TLG pliss,1,negative,ms,2,2026-06-08 23:02:53,Google Play
3b8c5bb0-0773-4a5b-ad8e-5f05564f45e1,Touch n Go eWallet,weh balas dlu macam mana ni aku kan dah buat acc dgn no yg sama lpstu aku trpdm tng dan ic aku dah pakai n psword aku lpa trus aku dftr baru xdpt dia bilang id sdh dipakai lepastu dia suru tmtkn acc lama macam mana sebab dia ndbole msk tng aii dia bilang tanya carlain nth siapa trus aku tkn perlukan bantuan malah yg kluar untk promosi aii plisla bantuuu,1,negative,ms,0,2026-06-08 15:25:28,Google Play
92810b4a-d315-4f98-b43b-e6a8c6a51e1b,Touch n Go eWallet,apps masalah tidak boleh buat bayaran online,1,negative,ms,0,2026-06-07 20:56:01,Google Play
a1cae997-caa2-45ff-ae38-34fd60285ec2,Touch n Go eWallet,bila buat akaun akaun baru yg kedua..menjadi satu permasalahan bila TNG masih hantar e-mail ke e-mail lama yg dah tidak digunakan..macam sial punya produser dan menyusahkan orang..tak sampai hati hantar 5bintang,1,negative,ms,0,2026-06-07 17:28:45,Google Play
a03bde7d-79d2-4210-ad50-2dedfff2125c,Touch n Go eWallet,acc di bekukan. bagi detail semua. apa pn tiada feedback. sama.mcm.gxbank. minta detail semua. bukti transaksi. last2 senyap.,1,negative,ms,2,2026-06-07 13:56:40,Google Play
414ba228-d061-4373-9b0f-67a7836883c4,Touch n Go eWallet,"aku ada akaun dah tapi e-mail aku lupa sebab lama dah and nombor telefon yang register tu pun dah expired, tolong respond ye kasi step saya nak akaun tu balik!!",1,negative,ms,2,2026-06-07 02:29:28,Google Play
7aa46b05-5be2-4a88-a7ce-e4af302f12be,Touch n Go eWallet,Akaun tng saya kene rm5k abis ilang,1,negative,ms,0,2026-06-06 23:15:37,Google Play
45c0de3a-17d7-4fe5-9356-594df9c32304,Touch n Go eWallet,"saya ada pernah buat account tng,and saya sign dekat nombor lama, tapi saya lupa saya pakai account google yang mana,boleh tak bantu saya",1,negative,ms,0,2026-06-06 19:55:23,Google Play
b7860d31-cb2c-4bc0-bfcb-5552783bacb7,Touch n Go eWallet,Lol..... Not service... Selepas kemaskini auto tak dapat buka... Dh lebih 60 kli kena macam ini asalkan kemaskini mesti problem yang sama..,1,negative,ms,3,2026-06-06 18:58:00,Google Play
f66c05a5-d7e8-4815-8bbf-daa1b13ecc6e,Touch n Go eWallet,"bodoh la korang ni,sial betul aku betul betul kecemasan nak bayar rumah sewa,so aku beli lah pin tng,tp lansung tak boleh hantar,ehh ikut suka kitorang lah nak buat apa dengan duit kitorang,yg korang ni memandai pula tak bagi transfer,ibarat korang mencuri duit pelanggan sial,dah masuk dalam apps korang lps tu korang pula yg atur kan apa yg boleh dan apa yg tak boleh dengan duit org??apa la bodoh sngt,dah kenapa pula aku beli pin tng dgn sampah ke bodoh?aku beli dgn duit hasil titik peluh aku,",1,negative,ms,2,2026-06-06 15:23:22,Google Play
4bb5b709-5ccc-420e-8c37-d0ba11953149,Touch n Go eWallet,memang bodoh tng E-wallet ni susah nak di daftarkan,1,negative,ms,0,2026-06-05 23:11:06,Google Play
30fe7d50-9767-4070-85c4-1b3d1a26d35c,Touch n Go eWallet,"TnG sila jawab, apa motif kamu ni, duit dalam tu milik sepenuhnya oleh pengguna! kenapa RM10 tidak dapat dikeluarkan?? ewallet bukan akaun pelaburan..bodohlah malaysia ni, buat sesuatu yang menyusahkan orang. Okey tidak apa, tunggu dan lihat jika balance RM13 ni tidak berganda ganda, Saya akan clossed TnG bangang ni",1,negative,ms,1,2026-06-05 09:29:08,Google Play
86b98ebc-5a3b-48b5-b4b5-ffc02be84ecb,Touch n Go eWallet,mmg bbi la aku dhla srbut dh tambah serabut lagi barua aplikasi ni,1,negative,ms,0,2026-06-05 00:17:03,Google Play
538bd69c-4e62-4a2e-bc91-1d76a6d481f5,Touch n Go eWallet,"tng sampai bila kau taknak sahkan aku ni padahal maklumat habis jelas aku buat muka habis kemut2 aku tunjuk ic habis jelas aku scan sampai bergetar tangan pastu tunggu punya la lama nak sahkan aku masuk kena sahkan lagi alahai c,mon la dahla acc lama aku takle bukak bazir je duit 100 aku 😥",1,negative,ms,8,2026-06-04 10:27:04,Google Play
577d2f1b-40ff-4cd1-bb89-708272fc0d4a,Touch n Go eWallet,Setiap kali saya buka ia cuma keluar benda pelik. Habis duit saya hilang.,1,negative,ms,0,2026-06-03 17:18:44,Google Play
dbe8607c-b965-4fcf-b9f7-cdad6579d2e7,Touch n Go eWallet,astga knpa app tng ni leg kedua kali suda ni .. astgaaa tolong perbaiki..,1,negative,ms,1,2026-06-02 23:35:08,Google Play
00be98b0-4ed0-46bc-bcc2-27a6110152cc,Touch n Go eWallet,apasal tng aku tak boleh nk buka langsung dah padam dowload balik pun masih tak boleh buka kenapa buat la servis tu lelok sikit menyusahkan orang je la,1,negative,ms,0,2026-06-02 02:14:06,Google Play
bcc23554-19ef-4366-9846-5ff48dd02f4b,Touch n Go eWallet,tolong lah daftar guna imej...saya daftar dah betul betul 100% tapi kau cakap salah.. tolonglah jagan bagi payah,1,negative,ms,0,2026-06-02 00:25:08,Google Play
19630da5-e8dc-40d0-af71-015ce1e252b3,Touch n Go eWallet,Mudah kan urusan bayaran bil,1,negative,ms,0,2026-06-01 15:09:26,Google Play
fc13e417-e4d3-48ad-ae33-a14bcd048036,Touch n Go eWallet,kakak saya QR RM15 tapi duit tak dapat macam mana nak buat ni tolong pulang kan duit tu nak kata duit kena tolak tak dek pulak tolong ye kalau tak saya report je,1,negative,ms,0,2026-06-01 07:09:23,Google Play
e705810f-b933-45de-9c12-cdbece11cf2e,Touch n Go eWallet,"Tolong buang feature GoReward ni boleh x? tiap kali sy redeem, ada je apps sy yg hang la or x de bayaran melalui e-wallet la. baik x payah buatla tebus point sume ni klau x boleh guna voucher2 ni. Bg harapan palsu je lebih 😡",1,negative,ms,0,2026-05-31 21:13:29,Google Play
2f00d394-4204-4c9f-9b70-3cb951e204cb,Touch n Go eWallet,knp nak buat pembayaran loading lama sangat 🥲🥲,1,negative,ms,0,2026-05-31 20:45:49,Google Play
1b251f55-8317-45d2-b4c5-29276e63c5f4,Touch n Go eWallet,sye x dpt msuk guna no fon baru,1,negative,ms,1,2026-05-31 13:10:26,Google Play
c88dcf60-6f8f-4a05-b84c-1c8c6185b72b,Touch n Go eWallet,leceh....susah nak buka ...dah masuk no telefon...masuk nombor pin.....scan muka...tak boleh masuk... buat kali kedua baru boleh masuk...buang masa,1,negative,ms,0,2026-05-31 10:45:54,Google Play
3783c6b6-0ed6-4e3b-83c0-8d39e6fe5827,Touch n Go eWallet,"orang nak bayar pakai apa bodoh, klau asyik kene tunggu 48 jam .. bodoh menyusahkan",1,negative,ms,0,2026-05-30 18:51:45,Google Play
bce1a3f1-9532-43d2-a982-5efa664d26c2,Touch n Go eWallet,apk tak betul ... aku nak log in ke telepon lain pun tak dpt .. nak sahkan inilah itu lah .. sedangkan password betul nak sahkan lagi .. banggan,1,negative,ms,2,2026-05-30 11:26:57,Google Play
ed310595-e735-413d-ae68-01c2106e605f,Touch n Go eWallet,dok suruh pautkan peranti padahal pakai device yang sama astu failed then takleh buat transaction,1,negative,ms,0,2026-05-30 09:53:31,Google Play
3d163a17-4999-4eae-822b-397fe056c270,Touch n Go eWallet,teruk sya tidak boleh log masuk,1,negative,ms,0,2026-05-29 13:21:14,Google Play
ea378632-febe-44bd-81e5-f992da9f2a1c,Touch n Go eWallet,kenapa saya mau ambil balik saya punya acc tapi tidak dapat macam mana saya mau tukar nombor tel kalau masuk pun nda dapat,1,negative,ms,0,2026-05-28 21:21:38,Google Play
373423cc-c852-492d-ab69-5b8d217447f0,Touch n Go eWallet,X Boleh Nk dounlord,1,negative,ms,0,2026-05-28 08:19:09,Google Play
5f7be42c-24b4-4b2e-95b2-0a6270c2ced3,Touch n Go eWallet,tidak dapat buat akaun,1,negative,ms,0,2026-05-26 21:13:51,Google Play
ae848609-5cda-4bc1-abe0-9b190d88cbf5,Touch n Go eWallet,bodoh aku dah masukkan maklumat yang betul still xboleh,1,negative,ms,0,2026-05-26 13:40:04,Google Play
1e5af2d2-9e34-4254-a76e-d9cb97b52b82,Touch n Go eWallet,kenapa tak bole guna hm,1,negative,ms,0,2026-05-25 08:09:56,Google Play
00f2d026-b2cd-4b49-bd56-4ad792089782,Touch n Go eWallet,tak habis habis OTP. BILA DAH SELESAI ULANG LAGI. PUNYA LA SUSAH.,1,negative,ms,2,2026-05-23 14:02:53,Google Play
b9b1c7de-0deb-4400-b154-0428d2d9157a,Touch n Go eWallet,menyusahkan orang... tolak duit tak warning dlu terus tolak jee,1,negative,ms,0,2026-05-21 16:30:26,Google Play
7713f0ad-766c-4553-b752-879458175811,Touch n Go eWallet,i can't log in,1,negative,ms,0,2026-05-21 12:47:55,Google Play
64bd08bb-0c77-47f8-b025-1363dcfac59b,Touch n Go eWallet,mana boleh buka pun penipu,1,negative,ms,1,2026-05-21 08:50:14,Google Play
fd23b397-d218-40a9-84bd-f098b3aff26d,Touch n Go eWallet,update pastu logout susah nak loginn lol,1,negative,ms,1,2026-05-21 01:16:55,Google Play
31bb9648-66f9-4661-8bc5-bf661565e508,Touch n Go eWallet,mudah dan senang,1,negative,ms,0,2026-05-20 20:51:42,Google Play
31f6e4a5-78ad-4339-b6db-2a9e4ac62903,Touch n Go eWallet,"kenapa aku dah log in pastu hujung hujung dia kata , (masalah telah berlaku, sila cuba lagi , sila semak dokumen anda), aku dah cuba banyak kali dah, daripada restore pasti download balik pun tak boleh. terpaksa bagi 1 bintang.",1,negative,ms,0,2026-05-20 03:00:27,Google Play
127e5472-c891-4b82-9ac4-ecc1b59130b0,Touch n Go eWallet,ap yg tak kne dgn tng paparan ratus baki padahal baki tak sampai pn,1,negative,ms,0,2026-05-19 21:30:45,Google Play
9fa94bd3-e631-4567-b000-b217e232b15a,Touch n Go eWallet,kenapa aplikasi ini menyusahkan,1,negative,ms,0,2026-05-19 18:41:34,Google Play
db7e3f1a-66b7-47de-85dd-ca12931c776e,Touch n Go eWallet,tk blh login acc lama..masalah scan muka,1,negative,ms,0,2026-05-19 09:31:39,Google Play
1916ab2e-8d8c-42c2-891c-b9c3fba65a40,Touch n Go eWallet,susah nak buka,2,negative,ms,0,2026-06-16 07:32:17,Google Play
eeba51a0-8d5e-4d6b-bbfd-f8c773ec51fa,Touch n Go eWallet,xtau la penat,2,negative,ms,0,2026-06-11 15:50:23,Google Play
dc46a308-6ffe-4355-9b73-5c7c666b829a,Touch n Go eWallet,bagi dua bintang jelah hm..asyik minta kemaskini. dhla hp saya ni jenis yang suka penuh storan.,2,negative,ms,0,2026-06-11 05:47:23,Google Play
bbbebc29-b28f-4636-b862-97b5b61c30b0,Touch n Go eWallet,"geramnyaa,aku rasa aku tak buat subscription pun dengan google tapi ter autopay.habis duit aku 😭😭😭 dh la tak bole retake duit tu kalau lah ada feature untuk kita verified dulu sebelum Autopay 😞",2,negative,ms,1,2026-06-10 17:55:04,Google Play
28583973-e7f2-4657-ae19-8303f13212da,Touch n Go eWallet,senang membuat pembayaran,2,negative,ms,0,2026-06-08 13:39:03,Google Play
0e9eb7e4-5c08-4c31-8953-5bacb1bb1e3d,Touch n Go eWallet,akun telah dirooted macam mana nak buat,2,negative,ms,0,2026-06-07 11:18:26,Google Play
58cabcf9-836b-480d-b58c-85f513b5fd72,Touch n Go eWallet,"aku hilang no hp lama aku skarang aku ada no baru, owner no hp baru aku dulu ada acc tng dah no lama aku ada tng skarang aku tak boleh tukar pergi no baru acc lama aku BODOOOOOO",2,negative,ms,0,2026-06-05 15:19:47,Google Play
4aaa6e50-68a3-4ce1-b122-fbb32256b6a5,Touch n Go eWallet,saya nak tanya..no telefon dah lama tak pakai saya nak tukar no telefon baru la.. tapi tak boleh masuk la,2,negative,ms,0,2026-06-04 23:14:09,Google Play
8ab16e7e-bb50-450f-bd29-7c666507bd19,Touch n Go eWallet,erm kenapa akaun saya Kene gantung ye? dulu abang saya pernah buka apps ni guna akaun saya cuma dia tak tahu password.. lepastu dh bertahun baru saya nak cuba guna eh tengok tengok dah Kene gantung? saya sebagai student susah nak bayar apa apa sebab kalau bawak duit selalu kang jatuh,2,negative,ms,0,2026-06-02 17:45:44,Google Play
779ec5fd-9948-4dfb-8374-cbc264c8d732,Touch n Go eWallet,bagus tetapi baru-baru ini saya tidak boleh transfer duit ke akaun rakan saya dan semasa transfer ia loading dan stuck tiada respon. mohon perbaiki masalah ini,2,negative,ms,3,2026-05-26 11:43:39,Google Play
719ab352-a79c-432b-a502-25ff582a5b88,Touch n Go eWallet,duit tiba tiba hilang,2,negative,ms,0,2026-05-26 00:35:34,Google Play
b40854b0-8c9a-400d-9a4f-e9ece2fcc31f,Touch n Go eWallet,kenape akau saya di kunxi semantara,2,negative,ms,0,2026-05-23 13:40:02,Google Play
9f80e18f-e9ac-4ac7-b759-a9c0aae52e0d,Touch n Go eWallet,"kenape tak boleh. die cakap tunggu result, tapi dah bape hari ni",2,negative,ms,0,2026-05-22 22:43:52,Google Play
ca8d62fc-3d85-4c13-bc38-4210fe6540c0,Touch n Go eWallet,Tingkatkan prestasi. Menarik. Kreatif. Yakin. Mampu. Semoga berjaya.,2,negative,ms,1,2026-05-22 02:18:08,Google Play
09477aea-fe36-4bb0-af00-eda384863fe1,Touch n Go eWallet,lepas update tidak boleh buka,2,negative,ms,0,2026-05-22 01:01:39,Google Play
4886b59c-2fc5-4e1a-a28e-ff4fc0209156,Touch n Go eWallet,"Skrng ni sshlah nk aktif tng bila tukar nombor telefon,sy sampai skrng x blh guna tng",2,negative,ms,0,2026-05-20 07:50:22,Google Play
805e9613-85ae-418c-9a1d-62e7ff786dc5,Touch n Go eWallet,akaun lama tak ada lagi sebab dh tukar nombor telefon.nak buat akaun baru tak dapat macam mana nak buat akaun baru.,2,negative,ms,0,2026-05-17 12:51:41,Google Play
7181172f-324e-4283-a584-074137992c58,Touch n Go eWallet,kenape bile da download app ni pstu xsmpai 1jam nk bkak blek da xbley ckp xsesuai dngn peranti ni .. tiap² kali nk guna tng ni nk kene padam pstu kne download bru bnde alah ni .. penat mcm ni,2,negative,ms,0,2026-05-15 19:42:41,Google Play
d0f18ee3-27ed-46b8-8a1b-2ea717eac9b9,Touch n Go eWallet,tidak suppprt android yang bawah 9,2,negative,ms,1,2026-05-01 11:11:03,Google Play
505a48b7-07d3-4986-abf5-059f1afd7dcb,Touch n Go eWallet,"sekarang touch n go problem mse nk scan ke,msuk app lps tu kluar smula.kne tunggu lama plk tu...sblm² ni xde mslh pon🤦‍♀️update bru plk dia jd gini",2,negative,ms,3,2026-04-30 23:47:55,Google Play
bd239878-f7c7-4713-9a57-d6e976f4dd04,Touch n Go eWallet,saya baru belajar,2,negative,ms,5,2026-04-30 22:02:07,Google Play
67e79fdc-93b9-4168-b311-9c208a1107ca,Touch n Go eWallet,sblom update ok je pakai .. lpas update asyik lag .. nk bayar jadi 2 3 kali kje plak sbb terkeluar dri app.. nk scan pon lmbt dh skrng mcm kite ni xde internat plak.. tlong betul kn la app ni.. susah la kalo mcm ni hari² nk bayar apa² jadi lama plak masa nk menunggu dia loading.. tlong ya..,2,negative,ms,0,2026-04-29 23:04:30,Google Play
8e3bf06c-ab38-45ad-abc9-9562b88a22c4,Touch n Go eWallet,selepas kemaskini terus tak boleh nak auto tambah nilai tolong perbaiki lagi,2,negative,ms,3,2026-04-29 17:48:55,Google Play
cd9742e7-e73d-4ae6-b8a1-5bb7c539b713,Touch n Go eWallet,nape tak boleh buka.... lepas tu log in lama sgt ada masalah ke,2,negative,ms,1,2026-04-29 16:09:59,Google Play
74e0ccdf-93db-4373-b83b-20f28b63a666,Touch n Go eWallet,"Saya buat akaun recovery .Akaun saya dah disahkan dan tidak dapat dipulihkan juga walaupun menggunakan nombor yang dah dikemaskini, dan emel yg sama.",2,negative,ms,0,2026-04-26 08:38:20,Google Play
f7b324a2-158c-4346-a1d2-48d3169285ec,Touch n Go eWallet,lepas update manyak2 slow ma ape masalah ni please,2,negative,ms,4,2026-04-21 08:03:06,Google Play
5fd5187b-8753-4b0f-a7e4-356367c1a166,Touch n Go eWallet,problem tng ni... nk topup pin pn jd tak boleh... banyak kali buat pn sama juga... dh buat mcm2 pn sama juga... jd keluar sendiri...,2,negative,ms,2,2026-04-21 02:29:35,Google Play
b016fa80-c61d-47f5-a32e-1b627c37759a,Touch n Go eWallet,tng sya skrg x bole mak buka.. di sebabkn no fon sya hilang,2,negative,ms,2,2026-04-20 01:07:01,Google Play
6758fdc1-230c-4118-aba7-e5b01604e9b3,Touch n Go eWallet,"nak auto pay tak boleh dari tadi ""tetapan"" kata bawah rm20 dia auto reload ni tng aku baru rm 2.60 still tak boleh auto reload lagi... alahai sebelum ni elok je....",2,negative,ms,1,2026-04-18 19:00:57,Google Play
f1cab54f-b6ed-4222-b3c3-db9c66cceb39,Touch n Go eWallet,app tidak dapat dibuka,2,negative,ms,1,2026-04-17 05:36:07,Google Play
7466fe9a-c2c9-4050-81d3-d5032d9ee336,Touch n Go eWallet,tidak membantu tng tak dapat masuk,2,negative,ms,8,2026-04-16 04:50:18,Google Play
20504dbf-bb8f-4719-983e-41309d4e77f4,Touch n Go eWallet,tidak boleh paparkan screen utama,2,negative,ms,1,2026-04-13 14:34:17,Google Play
12c6dbaa-0b92-4612-97cb-02106a51b99f,Touch n Go eWallet,lepas update trus tkleh bukak..bapak lama dia loading..mmber² aku ramai sama mcm ni,2,negative,ms,0,2026-04-13 11:32:17,Google Play
c60f0c4c-8bb8-4901-9a3c-f43c8256356a,Touch n Go eWallet,mudah guna mudah perduli banyak peluang cari untung. tp jgn tersilap transfer dari mana2 bank ke ewallet sewaktu enternet slow..duit boleh hilang..transaksi berjaya..bank dah tolak ..kat ewallet yellek..tiada.. bila tanya..sini tolak sana..sana tolak sini..yg rugi pengguna.terkena,2,negative,ms,0,2026-04-09 16:51:19,Google Play
244df488-2680-4b5c-910f-7a8d399d6e1c,Touch n Go eWallet,sedih nya..dh kemaskini terus ada masalah ..sebelum kemas kini ok ja tng ni..,2,negative,ms,3,2026-04-08 12:52:31,Google Play
255fb6b1-b451-4978-afd1-39e4ce91f903,Touch n Go eWallet,tak dapat code otp padahal dh isi nombor telefon,2,negative,ms,0,2026-04-07 15:58:28,Google Play
d6b0810d-6ebe-470e-84b2-af797727ecc4,Touch n Go eWallet,"saya tukar no baru dan emel baru.. sebab emel lama dah x boleh pakai.. jadi, bagaimana saya nak daftar akaun baru ya..",2,negative,ms,3,2026-04-05 23:14:28,Google Play
4b851073-3f24-4b2f-a39d-d1cb02bb03fa,Touch n Go eWallet,kenapa ye sy nk buat pembayaran di tiktok guna tng tpi ditolak,2,negative,ms,9,2026-04-05 20:19:24,Google Play
1513a671-aa0d-43a2-81e0-eb0c60a67f8e,Touch n Go eWallet,kenapa saya jadi mangsa orang lain yang buat yang tersilap transfer kan duit sebanyak 100 E-wallet saya pulak kena block ... disebabkan saya terpakai rm100 tu dan saya xblh lagi mendaftar E-wallet itu kembali atas sbb2 tertentu. siapa yg menyalahkan saya berkenaan dgn wang senilai 100 itu saya blh kembalikan segera dan jgn menyusahkan lagi para pengguna yg tak tau yg kita tahu ada duit dlm tu kita pakai🙏,2,negative,ms,2,2026-04-03 00:23:02,Google Play
1741530a-4d69-4b29-96ba-6e2a9db7781c,Touch n Go eWallet,"Tarikh kita nk,tak boleh dpt, sakithati cth kita nk hgg tarikh 31hb, tp dapat 28hb,strees dgn tng parking utk print",2,negative,ms,2,2026-04-02 19:09:46,Google Play
b3af1568-5c1d-4f73-bc4a-0472bf1430ee,Touch n Go eWallet,mana scan sya nak qr tidak ada scan aduhh,2,negative,ms,2,2026-03-29 22:56:06,Google Play
baf12b07-e839-4737-b33a-c528e2586666,Touch n Go eWallet,mohon info ....saya ingin log masuk tapi tak boleh ...,2,negative,ms,4,2026-03-29 16:19:24,Google Play
48c01dae-65bd-4e8c-bd6a-9d25748fb27a,Touch n Go eWallet,berguna sikit je,2,negative,ms,0,2026-03-22 17:09:04,Google Play
3c864079-29d5-4496-95fd-d92d45d6696f,Touch n Go eWallet,"App ni baguss tapi, sistem keselamatan duit masi tidak ok, contoh macm saya isi Rm50 hilang Rm38 tampa sebab dan kita tak tekan link apa² pun. ni jujur daripada saya yg perna menggunakan app ni 😊",2,negative,ms,0,2026-03-16 23:07:32,Google Play
5ed76d08-306c-4ba9-9370-e4fab3f72344,Touch n Go eWallet,tk boleh masuk,2,negative,ms,0,2026-03-12 22:52:41,Google Play
57146d14-278d-49ca-b867-f911dd84ad87,Touch n Go eWallet,dia tidak boleh tolong buat tng guna num lama,2,negative,ms,1,2026-03-04 15:13:46,Google Play
a6d57f03-e7d1-4752-a33c-44a18b9ef3d8,Touch n Go eWallet,"duit baru je topup,tetiba ada auto debit lak kena ambik mcm tu je duit saya,sekarang fikir banyak kali bila nk topup",2,negative,ms,10,2026-02-23 02:34:17,Google Play
315127d3-74bc-40e4-bec5-25c20fd9cd26,Touch n Go eWallet,masuk kan aplikasi yang tidak mau kena langgan lepas tu kena pay direct tiba tiba,2,negative,ms,4,2026-02-21 07:38:43,Google Play
45452fa0-0110-4504-a3ed-a4c3db192878,Touch n Go eWallet,kenapa xbole masuk,2,negative,ms,1,2026-02-14 16:35:38,Google Play
b672028d-00dc-45ea-8dab-71207b0acdb2,Touch n Go eWallet,"password aku dah tulis betul tiba² dia cakap salah, tak pasal² kena tukar password dengan tunggu 3 jam",2,negative,ms,0,2026-02-13 23:16:58,Google Play
c4f0fc04-4051-4161-8fa3-07a8dfa23e08,Touch n Go eWallet,asyik buang download balik bile nk bukak tng,2,negative,ms,2,2026-02-13 22:42:44,Google Play
51298bf1-73cb-4d47-b1a9-8282d654533b,Touch n Go eWallet,tak boleh nak log in,2,negative,ms,7,2026-02-10 21:30:13,Google Play
7b3c6aa0-0499-4a9b-9d77-be37910b4314,Touch n Go eWallet,daftar dengan ID KTP indonesia mengapa tidak bisa selalu berulang dengan sahkan akun,2,negative,ms,0,2026-02-07 12:12:02,Google Play
937a0917-9dc3-4fa7-98f6-f82d871bcc9b,Touch n Go eWallet,sangat membantu saya,2,negative,ms,1,2026-02-05 23:12:18,Google Play
68b49cdd-cf54-4f28-8c07-77b931d78158,Touch n Go eWallet,saya dah tak pernah root telefon tiba² tng cakap tak boleh bukak sbb root...dah padam semua data format telefon tetap sama tak boleh buka balik...duit dlm tng tu mcm mne eyh?,2,negative,ms,0,2026-01-31 00:15:05,Google Play
d2d86810-8a57-40fe-883b-2cad00226cd6,Touch n Go eWallet,tapi android versi 8 tak boleh download pun... bila berlaku kecemasan pada phone asal guna phone lama android versi 8 tak boleh buka.. memang tng ewallet sangat membantu sebenar nya.. tapi tu lah...,2,negative,ms,2,2026-01-30 21:25:42,Google Play
3f8b1412-1c00-4e04-8aa8-de76a2637ce5,Touch n Go eWallet,"saya root fon sebab game je kenapa boleh tng sibuk nak bagi warning sebab root fon je , duit saya ada dalam tu pastu sampai bila² pun tak boleh log in tng buat payment",2,negative,ms,9,2026-01-28 16:51:50,Google Play
b065db85-13b2-4bc3-87f1-c05e3975b4bd,Touch n Go eWallet,pulih tng saya ...susah n transfer duit,2,negative,ms,0,2026-01-12 13:55:59,Google Play
3381bcc6-2a47-48f2-b7a9-ea3e8eed4897,Touch n Go eWallet,tak dapat masuk la bodoh,2,negative,ms,0,2026-01-12 07:59:04,Google Play
ade227ab-afb5-4607-a6e3-f9690f01bda9,Touch n Go eWallet,saya belum update no terbaru sbb no yg biasa log in dah xde.. biasa boleh scan muka sekarang lepas update dah xde scan muka noob,2,negative,ms,7,2026-01-07 02:09:49,Google Play
572e0219-eab8-4153-b845-0d64e470784f,Touch n Go eWallet,Sya mau delete information lama bnyak kali dh try tak blh juga,2,negative,ms,0,2026-01-05 19:47:28,Google Play
c1e05d4b-15cd-4ba2-a771-26e075a651e3,Touch n Go eWallet,acc tng kt fon lama yg dh rosak tu cmne nk ambil balik eh?? tng tolong reply untuk tolong masalah ni,2,negative,ms,0,2026-01-05 02:37:11,Google Play
7a9c281f-ab82-493e-b377-a0af59cb1840,Touch n Go eWallet,dulu senang je. beli topup ke data ternat.. ni dh susah sebab dh lain,2,negative,ms,0,2026-01-04 02:52:52,Google Play
e818d329-4e86-408f-866d-fb2e1eb708cf,Touch n Go eWallet,tapi nak masok tak boleh....kata laluan dah betol itu pon tak boleh jugk,2,negative,ms,0,2025-12-30 09:28:24,Google Play
10cb6f4c-e29c-41dc-a914-2c2dcb79d530,Touch n Go eWallet,Nak tf tak boleh buat masa sekarang tengah urgent,2,negative,ms,7,2025-12-27 18:41:28,Google Play
a1b028f5-b428-4ae7-a5dd-bc7276525325,Touch n Go eWallet,"kenapa bila aku isi duit, duit aku selalu hilang tng ada problem ke?",2,negative,ms,0,2025-12-25 16:43:11,Google Play
6bfd6088-2e24-46d8-9898-f2ca525caa7e,Touch n Go eWallet,kenapa saya tk boleh buka secara tiba tiba ya apps ni?,2,negative,ms,2,2025-12-24 15:10:11,Google Play
93235ea8-bd5e-4121-8c0c-8fdf8ecdecf4,Touch n Go eWallet,Telefon hilang duit pun tak dapat.Nak Daftar dulu pun susah.Kalau nak kata bayar duit bulan bulan nak padamkan pun susah.Telepon bagi kalian pun susahnak masuk.,2,negative,ms,0,2025-12-22 13:38:37,Google Play
7e85f3d5-402b-4d7f-9ebe-5c6bfaad513d,Touch n Go eWallet,saya tidak bisa masuk ewalet saya tolong di perbaiki,3,neutral,ms,13,2026-06-14 21:03:07,Google Play
d39be2ac-7996-4ec5-bd9f-40473993bdf3,Touch n Go eWallet,akaun ewallet kena gantung duit lesap dah renew ekyc pun tak leh macam bagai ayat kat careline info pun ayat berulang ulang ..gantung kekal boleh je duit kembalikan senang cerita..call yg punya akaun ewallet kembalikan duit settle masalah.yang kau nak gantung akaun custemer senang lenang,3,neutral,ms,1,2026-06-13 18:09:36,Google Play
cbc4c4e9-ed49-4b26-911f-131c451bec64,Touch n Go eWallet,"macam mana nk buat, nombor telefon sudah block. nk daftar dgn nombor baru tak boleh. bantu please?? call customer service tak angkat. live chat agent tak membantu.",3,neutral,ms,2,2026-06-11 14:09:39,Google Play
cd00364c-f8a6-42fa-a8fc-e6df1c823a8b,Touch n Go eWallet,pening lagy untuk menggunakan kemudahan touch NGO terbaru,3,neutral,ms,1,2026-06-09 11:15:43,Google Play
52483e0f-b1f0-47d7-8305-6a189c2c64d5,Touch n Go eWallet,"ok mudah untuk membayar, duit pun cepat jer habis,",3,neutral,ms,1,2026-06-09 09:15:40,Google Play
